plan_longitude,plan_latitude
-87.66232243,41.8717059299
-87.8443289599,41.83124559
-87.6243804399,41.87778973
-87.6291980799,41.8932771699
-87.68325597,41.94232705
-87.63005565,41.90686414
-87.6426300699,41.88139142
-87.7805571399,41.65218385
-87.5857047399,41.6280385999
-87.6975509699,41.92994756
-87.8846764299,41.8894032299
-87.71876278,41.95198571
-87.6867472299,41.88932177
-87.7329739799,41.70483464
-87.64252342,41.83395324
-87.5399869099,41.67863942
-87.6768715999,41.9377845599
-87.6450551599,41.9364946099
-87.6821431799,41.94605631
-87.6901581399,41.9207956099
-87.65240901,41.91177726
-87.71413493,41.72343918
-87.7093954399,41.77794901
-87.7149266699,41.9356454799
-87.7044927999,41.9581106799
-87.5809085,41.79633315
-87.62999105,41.9047562299
-87.77510872,41.8575590499
-87.8684994099,41.85360217
-87.94231437,41.87482962
-87.64861191,41.92137263
-87.6870420999,41.90633033
-87.6725918199,41.95365076
-87.6491158,41.8574369
-87.78632686,41.8629827999
-87.69828789,41.68878449
-87.6466131499,41.95412119
-87.5994792099,41.78244256
-87.7042217999,41.814554
-87.77830224,41.89264775
-87.6434835791,41.8958796872
-87.7262860536,41.9391345811
-87.6780438423,41.6359650099
-87.6862855699,41.8229613199
-87.63472846,41.91219504
-87.8023941099,41.89883513
-87.7520550299,41.6291204699
-87.6735521199,41.9090213699
-87.78149471,41.7325852299
-87.8918819999,41.88564548
-87.64752819,41.8888111799
-87.62440759,41.8790461899
-87.6245445013,41.8685297863
-87.9531013499,41.8753729
-87.75242097,41.9260281999
-87.63998478,41.92720296
-87.62738573,41.89914789
-87.72906376,41.9196522399
-87.7911507999,41.8864289899
-87.69146175,41.9539758199
-87.65216481,41.88722432
-87.7924157,41.86135147
-87.64714057,41.87255622
-87.63908976,41.9259787
-87.6313143968,41.8867710104
-87.8695293899,41.84010859
-87.6844822,41.8457136299
-87.6804949499,41.8931108199
-87.6413266299,41.8872746699
-87.6014913199,41.63022764
-87.90969823,41.8121834499
-87.7227041,41.7511111299
-87.6425240699,41.9411849099
-87.67666269,41.9098729299
-87.7105330299,41.955511
-87.624335289,41.9007737883
-87.62951064,41.8858987699
-87.6432560199,41.88679332
-87.76554382,41.75558779
-87.65198809,41.88023408
-87.65018252,41.9427178799
-87.69912872,41.8535043099
-87.70178565,41.72114417
-87.79522008,41.68447252
-87.5500114,41.7358030999
-87.67585517,41.89675677
-87.67240393,41.68427556
-87.6768912,41.95968697
-87.6798741,41.95113165
-87.6281654834,41.8983082176
-87.71337535,41.61148577
-87.6221352999,41.8453737299
-87.6477177099,41.86101131
-87.6920900599,41.9175461299
-87.65915411,41.9483489699
-87.5831872499,41.7934378599
-87.9479318399,41.87102395
-87.7679762,41.92392067
-87.6127722859,41.891499554
-87.64499981,41.8358407799
-87.64906419,41.9349806999
-87.6422929,41.9320413599
-87.66358219,41.87251346
-87.7188264499,41.7741533299
-87.64982037,41.8612276699
-87.65765596,41.93760506
-87.7053754899,41.7243567299
-87.64365961,41.8302051
-87.6305955648,41.8703597621
-87.8145698099,41.68858919
-87.65689104,41.9335130099
-87.5528226999,41.7477455499
-87.7921231299,41.88159161
-87.7941545999,41.7990430799
-87.6797562,41.85030075
-87.73223294,41.71029346
-87.6160579919,41.8910966257
-87.64359152,41.87802198
-87.9638254099,41.90590213
-87.6859874299,41.9532092999
-87.7194464899,41.8633059599
-87.68276178,41.95775754
-87.66389062,41.94273116
-87.67507749,41.93081689
-87.6157385199,41.88512335
-87.6440044,41.8787491499
-87.6696187799,41.8541082899
-87.61868699,41.79298748
-87.7498939999,41.655067
-87.6530668999,41.9604538
-87.6357137199,41.8977791399
-87.6276388099,41.90735575
-87.6243804399,41.87778973
-87.6748841099,41.90377508
-87.65146237,41.9588363499
-87.80884552,41.8844827699
-87.6739825199,41.9189666899
-87.8764369999,41.864305
-87.6507732599,41.87835553
-87.6439708799,41.87701057
-87.6478294599,41.87924229
-87.6710991799,41.9033028799
-87.9263645,41.90123768
-87.7965350199,41.87143943
-87.6542074094,41.8851651516
-87.6525627399,41.9309430599
-87.6281988799,41.8845244999
-87.69196315,41.9041161
-87.6419663399,41.81340129
-87.5388964699,41.69599377
-87.71222258,41.8432753299
-87.70473049,41.8138389499
-87.87258047,41.8326910299
-87.66519773,41.9459066
-87.6229824699,41.8992447799
-87.7816597799,41.89609276
-87.6521481999,41.8791620499
-87.92842536,41.88444227
-87.8063412,41.76192154
-87.7735153299,41.82893954
-87.9678961,41.89609338
-87.6479268599,41.9543671699
-87.67226519,41.8986701299
-87.7809041299,41.89646827
-87.6294931769,41.8832631798
-87.6534549499,41.85260214
-87.6502133799,41.9074208199
-87.62081786,41.8615885299
-87.7129320699,41.72460908
-87.6277981199,41.8804275199
-87.67169436,41.9123900499
-87.5853915499,41.80333482
-87.67547077,41.70355595
-87.8227861999,41.7198487
-87.6840520399,41.7042365
-87.7817798899,41.8750249799
-87.59976136,41.8003794999
-87.5981113314,41.7949362573
-87.78136499,41.88669131
-87.77967341,41.6496140699
-87.85923764,41.83844587
-87.6284797699,41.90277918
-87.71270941,41.9473828799
-87.6430980899,41.9457414
-87.9532362599,41.8813870899
-87.9431016399,41.8743165699
-87.79833596,41.8886914599
-87.6190041299,41.8895257499
-87.63251352,41.88887351
-87.8425647699,41.8176709999
-87.6968869199,41.81565289
-87.89666348,41.80135166
-87.63416058,41.8952833399
-87.6475154,41.85672669
-87.70009043,41.94063646
-87.6889651399,41.79578832
-87.8521460294,41.8376425255
-87.6260208,41.90325096
-87.6524995099,41.90900073
-87.6266017556,41.897397829
-87.74645275,41.7169163
-87.6498794799,41.96132774
-87.60162578,41.8046300399
-87.64368283,41.91914749
-87.7129822969,41.8244127642
-87.5889513099,41.79957283
-87.7728759,41.7769655999
-87.69620258,41.9256748999
-87.7873928799,41.7242950699
-87.6255056199,41.8808115599
-87.6844922199,41.7197886599
-87.66810485,41.90336878
-87.9455332999,41.84856422
-87.692092,41.634329
-87.7472728399,41.9260945199
-87.6476427399,41.89180583
-87.6202610299,41.8984673699
-87.6479268599,41.9543671699
-87.6421939699,41.9318768799
-87.677373,41.948441
-87.62405373,41.86598377
-87.67084764,41.92761243
-87.6595258199,41.8809089399
-87.70040036,41.91594819
-87.5400905799,41.69921928
-87.62556338,41.8858072499
-87.9473481099,41.9140304499
-87.71913901,41.95710651
-87.6750844099,41.9134789499
-87.7135066999,41.7660497
-87.6622011599,41.94618693
-87.62774326,41.8940938
-87.6222305299,41.85319921
-87.64105259,41.91828256
-87.7814825699,41.88934444
-87.71953596,41.75498846
-87.7246681799,41.8034731099
-87.63388451,41.84552292
-87.639631927,41.8798124049
-87.63938632,41.93516933
-87.6422929,41.9320413599
-87.6212770399,41.88791323
-87.6127722859,41.891499554
-87.80242511,41.8179851499
-87.6953282799,41.9238876599
-87.9310742899,41.90126729
-87.66720252,41.9543300899
-87.6218695599,41.9009172299
-87.67118619,41.90265945
-87.6142678399,41.83697199
-87.68383522,41.85117899
-87.64489881,41.8998519599
-87.800194323,41.8890440083
-87.67383347,41.91169235
-87.63809369,41.8939422099
-87.62544542,41.90160927
-87.7806222438,41.9302035517
-87.78130572,41.85867657
-87.6344249699,41.88321022
-87.62654469,41.90680479
-87.63083998,41.88137682
-87.7941712599,41.89021299
-87.63835924,41.8144585499
-87.64439375,41.9402901799
-87.67124658,41.94576543
-87.6214585799,41.8992603399
-87.6440044,41.8787491499
-87.8654015,41.80950672
-87.64701261,41.9546324299
-87.8703910299,41.8679939
-87.6916133499,41.91481315
-87.6494347999,41.8963860799
-87.81304744,41.87604421
-87.64701261,41.9546324299
-87.9529298199,41.9022901399
-87.7272897299,41.71580961
-87.7352309999,41.7320959999
-87.6674101899,41.8898851
-87.7210744399,41.80643904
-87.6427942514,41.88459711
-87.57650329,41.71907093
-87.6527788899,41.95676971
-87.5889513099,41.79957283
-87.69014088,41.92696153
-87.6865520199,41.9226316
-87.7134132099,41.70147164
-87.6499689,41.92817187
-87.6495002399,41.9483453599
-87.7067841199,41.9229575399
-87.66516941,41.94496531
-87.6349192857,41.8807170531
-87.6466131499,41.95412119
-87.7757903199,41.8783105999
-87.79922652,41.8386174299
-87.80107628,41.75536272
-87.6217454699,41.86582005
-87.7508886699,41.83383425
-87.6186302304,41.8876662418
-87.6863903499,41.66501265
-87.92469121,41.8812190299
-87.65198809,41.88023408
-87.62733231,41.8869566099
-87.63178618,41.9018462399
-87.79570904,41.81858922
-87.61024365,41.81053501
-87.5839112999,41.7941059999
-87.6780599355,41.9240213338
-87.60889142,41.8060431899
-87.6336552799,41.8752724599
-87.6536176799,41.9217600699
-87.6345747999,41.9068998999
-87.6392644643,41.9330242639
-87.79565347,41.8828217
-87.67256238,41.84977758
-87.94135081,41.8860631599
-87.60116152,41.7850235499
-87.6479268599,41.9543671699
-87.7728274499,41.8635216799
-87.60162578,41.8046300399
-87.6525711599,41.9436069599
-87.6279401779,41.8848507133
-87.64714057,41.87255622
-87.83646618,41.72755103
-87.69681009,41.8130881299
-87.64436997,41.81140707
-87.6426300699,41.88139142
-87.5967821299,41.8086665599
-87.63090785,41.89406649
-87.6285383105,41.868484246
-87.5831872499,41.7934378599
-87.7480806899,41.85570845
-87.71027716,41.9312131399
-87.9452759899,41.88613369
-87.79778749,41.8693688899
-87.6564510399,41.8584438
-87.6306438446,41.872452925
-87.8291808099,41.6858132899
-87.6281988799,41.8845244999
-87.6878738,41.9002905199
-87.69154193,41.80007436
-87.84657713,41.82655511
-87.6371419299,41.8824557399
-87.69551185,41.81060887
-87.6498794799,41.96132774
-87.65466103,41.9597363199
-87.6961965099,41.7464985
-87.8964864999,41.7743942999
-87.714008,41.7194464299
-87.64444269,41.8998886799
-87.5841709299,41.7453991699
-87.6271611399,41.8718491799
-87.6362523436,41.9332641065
-87.78335165,41.84502466
-87.67718213,41.89877787
-87.68013575,41.9195815699
-87.68298457,41.70915103
-87.5915358,41.7893610699
-87.5493662599,41.7301009999
-87.6992744199,41.8996877299
-87.6361960499,41.88997474
-87.7583128299,41.82690942
-87.639631927,41.8798124049
-87.6587293399,41.9510738
-87.6588255599,41.93640991
-87.65027657,41.8831267999
-87.643769,41.8355970499
-87.6807739599,41.71874178
-87.64661402,41.95294562
-87.6625621599,41.9203005299
-87.67745222,41.96115237
-87.64131539,41.8340535299
-87.66643249,41.94738917
-87.64566428,41.9328126799
-87.7147923999,41.74779736
-87.6717999699,41.9067636999
-87.6466131499,41.95412119
-87.6260516699,41.8941131899
-87.6589458299,41.93920483
-87.68484453,41.86771661
-87.8436755799,41.84495726
-87.61648289,41.8865391
-87.6420941948,41.8888155807
-87.6359831999,41.87932029
-87.87516186,41.8273217799
-87.619048655,41.8925921197
-87.8536375399,41.8204284199
-87.6523056,41.9612366799
-87.64976002,41.95764709
-87.63031764,41.90393763
-87.7018220899,41.95130435
-87.9581408399,41.89422709
-87.69976049,41.78922405
-87.6299976699,41.9050237
-87.61619699,41.80468719
-87.61660743,41.8934904199
-87.61801739,41.88653884
-87.5904375314,41.8009510138
-87.6634825,41.9300944599
-87.64701261,41.9546324299
-87.7226452999,41.8639798199
-87.85215499,41.8065565799
-87.6185583999,41.8845989
-87.62951064,41.8858987699
-87.66775671,41.93905419
-87.6295811699,41.87332399
-87.63491068,41.8907775699
-87.6918359999,41.8971378999
-87.65337954,41.9187567099
-87.68564066,41.94117106
-87.7157944899,41.92522651
-87.8184060899,41.70074015
-87.66970906,41.8039691999
-87.63824474,41.93939231
-87.61895764,41.7843781899
-87.60116152,41.7850235499
-87.7305838799,41.73253513
-87.66388872,41.90612353
-87.5931552899,41.7897810999
-87.64814497,41.9291080799
-87.58545508,41.7971243499
-87.6981926499,41.79726376
-87.61543969,41.88693164
-87.70199168,41.6900834899
-87.63043686,41.89002485
-87.7273761299,41.66414829
-87.7874482299,41.88166257
-87.7160176499,41.93609309
-87.6375994699,41.91037156
-87.6399413,41.89392153
-87.6275595099,41.906964
-87.92157462,41.89429984
-87.6362523436,41.9332641065
-87.6466131499,41.95412119
-87.7937623699,41.8667866999
-87.94135493,41.8917874699
-87.6477367699,41.93477622
-87.9374843899,41.88330314
-87.8818255799,41.7560806899
-87.67065501,41.9566858
-87.6930561661,41.8800879944
-87.79040143,41.6818527699
-87.9259230199,41.84120724
-87.9444953999,41.87283987
-87.6318000699,41.84305122
-87.78886728,41.86652944
-87.75576073,41.74369277
-87.8081802399,41.87527843
-87.78997626,41.88776387
-87.66633607,41.89975607
-87.6160579919,41.8910966257
-87.6781161699,41.88767923
-87.68488962,41.87863439
-87.7172865999,41.8019936099
-87.84617817,41.82222498
-87.6423874299,41.91694463
-87.6332260199,41.9125577
-87.62792591,41.8881712299
-87.7695019199,41.9206473699
-87.83267609,41.8452656899
-87.6127722859,41.891499554
-87.6521128899,41.91743075
-87.6218757599,41.88801661
-87.6222780599,41.858344
-87.8747054699,41.81737901
-87.6044688799,41.6189607299
-87.6323368099,41.8813787599
-87.64018543,41.94280552
-87.6313143968,41.8867710104
-87.69714469,41.9163788999
-87.8756824999,41.7752453
-87.88266,41.7598680999
-87.7187979499,41.7914895899
-87.8484614,41.8088474199
-87.6995717899,41.95707514
-87.87638282,41.8239778
-87.66063896,41.9510592199
-87.62577088,41.8649786599
-87.6476398899,41.94457434
-87.66143992,41.8428435
-87.6549157299,41.9614364099
-87.64999487,41.9336317599
-87.6246786117,41.8855113419
-87.7415073699,41.7504671599
-87.6299108399,41.9021652899
-87.65437052,41.88228559
-87.6263763999,41.8718274499
-87.68380136,41.88577999
-87.65457048,41.9564233799
-87.59808008,41.79198627
-87.70191986,41.81932771
-87.8254113299,41.7250038199
-87.9613705425,41.8880072832
-87.62864804,41.87348097
-87.85872543,41.78647482
-87.83979087,41.7099600299
-87.7368254,41.7394881
-87.77661967,41.8416691899
-87.7179632499,41.91629498
-87.53645138,41.6856766499
-87.7380533999,41.64873815
-87.64359152,41.87802198
-87.87125733,41.82806112
-87.63651092,41.88061504
-87.75202978,41.92511539
-87.66644994,41.91012761
-87.6802226899,41.92188788
-87.6442627299,41.89911439
-87.81292566,41.8811499999
-87.7236173799,41.9426362199
-87.7978219599,41.75544424
-87.6947443499,41.78406683
-87.6699864864,41.8567725102
-87.6311649999,41.8935419999
-87.685547,41.8461274599
-87.71421857,41.9301327599
-87.7831513299,41.92803339
-87.8227255599,41.7405210152
-87.77484201,41.8481022599
-87.79640754,41.8320597399
-87.7188280999,41.7176216
-87.6664478999,41.89791581
-87.78449609,41.8823908099
-87.79621167,41.75915062
-87.7543689799,41.7385834099
-87.6186302304,41.8876662418
-87.6742660299,41.70319527
-87.6127722859,41.891499554
-87.6424936899,41.8772201499
-87.7964136199,41.67351828
-87.6868568,41.6966272
-87.6326460899,41.8961737099
-87.7279964199,41.7918270699
-87.6254853599,41.89648281
-87.70797758,41.6866196699
-87.8078467999,41.866227
-87.6039423699,41.80123094
-87.6510639699,41.92252392
-87.7074493899,41.93366472
-87.8183640099,41.69980005
-87.6311616699,41.9078544999
-87.65243562,41.8943453799
-87.62840667,41.86296972
-87.63220015,41.9121868499
-87.58570923,41.8035195599
-87.66861577,41.6884317399
-87.8073456399,41.88062974
-87.6834735599,41.9079698899
-87.6540372,41.9384323499
-87.59287492,41.79953046
-87.6048440499,41.80776292
-87.64733316,41.88256673
-87.63450799,41.88447046
-87.70278878,41.8445912299
-87.64701261,41.9546324299
-87.6732426699,41.90235064
-87.9495256999,41.86316801
-87.62077592,41.8865499899
-87.6426105099,41.83723759
-87.6878698099,41.8284389399
-87.94585718,41.88173785
-87.6783782899,41.9013606199
-87.68428418,41.6742087399
-87.91631909,41.8907565499
-87.6977167,41.84915093
-87.6347953399,41.91345124
-87.67612106,41.9177864999
-87.6507256999,41.8525673999
-87.6500775399,41.8934793099
-87.6741170883,41.8833710135
-87.6888770399,41.8219969399
-87.64666409,41.9330897099
-87.6305554,41.8695025199
-87.75205694,41.74215757
-87.61003096,41.8185644799
-87.78061255,41.87573176
-87.7598385999,41.9247947499
-87.6598928399,41.93527215
-87.6281654834,41.8983082176
-87.6332916199,41.87213853
-87.71402342,41.71997562
-87.72316911,41.83909134
-87.6470472799,41.8850922399
-87.70706103,41.8499228499
-87.79561572,41.84556158
-87.7505604499,41.6389556199
-87.6439708799,41.87701057
-87.6286225399,41.89006589
-87.63352802,41.8706977599
-87.6775830499,41.8558159999
-87.62413225,41.8671094199
-87.6323287799,41.8811141699
-87.6974300499,41.92576727
-87.6638765699,41.94144449
-87.94488312,41.89340817
-87.80863942,41.8759188599
-87.65701937,41.92533402
-87.6893877899,41.7828046799
-87.66700735,41.92751427
-87.80575715,41.88137806
-87.6457041,41.94368336
-87.9477456799,41.9125108499
-87.800194323,41.8890440083
-87.6486535899,41.9224967299
-87.60882406,41.82397924
-87.6439907299,41.94223135
-87.6157455799,41.88563535
-87.6424865999,41.92372119
-87.6501604,41.7078527999
-87.89999183,41.8035896499
-87.8143079099,41.84196645
-87.82932202,41.73096941
-87.65812024,41.9480767
-87.7860935,41.8552143
-87.6177165299,41.89328106
-87.8990249699,41.87592918
-87.7246954,41.6657351899
-87.61647157,41.89426643
-87.64093676,41.9087484499
-87.62933309,41.8786495499
-87.6996623699,41.92166584
-87.63501028,41.88681623
-87.5853915499,41.80333482
-87.6335728168,41.9138546932
-87.6571749,41.93077083
-87.6423034071,41.9446649669
-87.7289274099,41.74127484
-87.6561490099,41.95591333
-87.8228507,41.84179945
-87.8129562499,41.8715280799
-87.7442216999,41.8497072999
-87.65551713,41.83794292
-87.6186302304,41.8876662418
-87.64707572,41.68671392
-87.71864639,41.9399012499
-87.611448671,41.825547326
-87.6753638499,41.9041755499
-87.8642037999,41.8016663
-87.6716726199,41.87858913
-87.6198780299,41.8845864299
-87.65694105,41.93622091
-87.63998549,41.9178858499
-87.7116372299,41.93927044
-87.7793292,41.7595354999
-87.69290248,41.92877834
-87.63472846,41.91219504
-87.7010374799,41.7101947999
-87.6388567686,41.9343890799
-87.94352643,41.8616841899
-87.78264274,41.74760872
-87.65983667,41.9252902799
-87.62665488,41.88976195
-87.89957574,41.80440728
-87.8305765,41.6860693599
-87.69512299,41.8055832399
-87.6293827199,41.8991183799
-87.8019181699,41.87073671
-87.6413114599,41.89329506
-87.8361177299,41.71367205
-87.68353263,41.90969434
-87.7916947399,41.88855427
-87.66773822,41.93517671
-87.6263099899,41.81581829
-87.67509291,41.9312734499
-87.6102003871,41.7665084651
-87.6344249699,41.88321022
-87.71416487,41.9550012799
-87.66952288,41.94516901
-87.7634978899,41.83598965
-87.9334230399,41.88089629
-87.8056883299,41.74519569
-87.6242521799,41.8723783499
-87.5853915499,41.80333482
-87.64714057,41.87255622
-87.6634954299,41.9312195199
-87.82875244,41.7180289599
-87.6900583,41.9232571399
-87.71106326,41.9326421999
-87.6328366599,41.904076
-87.63356041,41.87182809
-87.67992298,41.9520807999
-87.7300861599,41.73911203
-87.68579619,41.9012346299
-87.6268460699,41.9007767599
-87.61647157,41.89426643
-87.6290050799,41.89567213
-87.7257941799,41.9226596
-87.8703174999,41.7776064
-87.7806819099,41.79568513
-87.85421316,41.74751699
-87.9121478,41.8127931599
-87.65330697,41.95746982
-87.64620528,41.9220792799
-87.7250722299,41.93656026
-87.64756214,41.7029226
-87.68820741,41.92165078
-87.72145435,41.7905462499
-87.6028537699,41.7998149399
-87.6367644099,41.8814773
-87.8725529799,41.79345493
-87.62884296,41.8991262199
-87.63570968,41.8545353199
-87.6699709199,41.93969259
-87.7144396799,41.6969876799
-87.6684397399,41.9357423399
-87.7034465499,41.91217967
-87.65257572,41.93139956
-87.6728005399,41.82945153
-87.8168189,41.90021964
-87.7278334399,41.6971223999
-87.6367644099,41.8814773
-87.6507256999,41.8525673999
-87.6481613516,41.9078944606
-87.6127722859,41.891499554
-87.6790689099,41.92404229
-87.63683883,41.88045539
-87.6428275899,41.9283662599
-87.67742119,41.90875401
-87.6333816899,41.85358808
-87.61990668,41.8976604499
-87.79709106,41.88533528
-87.6713221499,41.69885527
-87.63179961,41.89927971
-87.78698921,41.68651984
-87.8297735799,41.7108705699
-87.80407139,41.8962885199
-87.80940117,41.69139022
-87.59972421,41.7987549699
-87.8919779999,41.74430403
-87.68449314,41.9327225099
-87.6210790872,41.8630251621
-87.5510206999,41.71774502
-87.63359517,41.89573301
-87.70273482,41.68423259
-87.8445828699,41.83796608
-87.8698418599,41.7875709699
-87.6628111899,41.9482653099
-87.7910789999,41.8838971799
-87.5980622,41.79429605
-87.72140441,41.6693196
-87.81719972,41.70766227
-87.6700543299,41.8741754799
-87.6542864,41.89735514
-87.6207386899,41.85665367
-87.64219429,41.93043077
-87.63908352,41.84452593
-87.6481613516,41.9078944606
-87.6561867199,41.86945061
-87.8521986199,41.87375068
-87.67024718,41.9150642099
-87.66043424,41.95002393
-87.6207896899,41.8599786899
-87.71141559,41.71489308
-87.63824474,41.93939231
-87.66913184,41.82840874
-87.6328321,41.8509919099
-87.6705688899,41.93785201
-87.6279079914,41.9087428197
-87.69334035,41.8865611399
-87.8202941899,41.90640449
-87.7599037699,41.7063804499
-87.65520598,41.9344357299
-87.5847728699,41.8015426199
-87.7242100299,41.74685618
-87.5928901799,41.79953021
-87.7574036599,41.7944207299
-87.64286927,41.93554771
-87.65400827,41.93744136
-87.78457299,41.8507548099
-87.78623041,41.8863699899
-87.6541756,41.6804141
-87.6331758499,41.9104534766
-87.6521666499,41.8872859499
-87.64257046,41.87889225
-87.70199168,41.6900834899
-87.6765421,41.95054692
-87.6176873,41.8922328199
-87.80528818,41.7351834099
-87.69091174,41.7190475499
-87.80110732,41.72197013
-87.6535016298,41.9231751735
-87.79340539,41.6845355
-87.6689401999,41.9482603299
-87.6925219999,41.95407009
-87.73119839,41.8502771599
-87.7986753499,41.85683594
-87.6686883499,41.81149363
-87.6656316299,41.9580328799
-87.6472980399,41.9464291199
-87.6847951999,41.9114816299
-87.66988023,41.90074611
-87.52923676,41.7009735299
-87.89438468,41.7949529099
-87.6297372579,41.8911834146
-87.68956608,41.9530847999
-87.6448863744,41.932107187
-87.6533529299,41.9254047399
-87.64316139,41.9397905399
-87.63070521,41.8900207
-87.7157779599,41.69978865
-87.6507732599,41.87835553
-87.7006098699,41.77573082
-87.6419466733,41.8818173917
-87.67475038,41.9368919699
-87.75406058,41.8503931699
-87.6332916199,41.87213853
-87.6671330199,41.9313840499
-87.6542074094,41.8851651516
-87.68476114,41.88665195
-87.55964516,41.7050974499
-87.6508159899,41.8800220899
-87.7945062099,41.83867833
-87.6267895102,41.89489619
-87.6750394999,41.9115711
-87.7553744399,41.6594285899
-87.65399025,41.93691186
-87.6870923,41.9082981
-87.63162164,41.8908294499
-87.63550281,41.90385706
-87.84118071,41.84436969
-87.6330068707,41.889750851
-87.63031764,41.90393763
-87.6331999897,41.8779944159
-87.64717518,41.95061495
-87.6849771899,41.9395021799
-87.6295811699,41.87332399
-87.6327919999,41.86803143
-87.6650237199,41.95618299
-87.64103941,41.8929744499
-87.66520653,41.8551118
-87.65159291,41.9389942899
-87.7413976192,41.7573440457
-87.83738694,41.7018223899
-87.7062410799,41.80232851
-87.72319047,41.95918708
-87.79440411,41.8448096099
-87.70213753,41.94204451
-87.71383118,41.7143391899
-87.79580774,41.8721800699
-87.7936760799,41.86412758
-87.78996634,41.86293169
-87.64853852,41.9418380799
-87.6632743499,41.92436913
-87.6483432699,41.87631048
-87.65218264,41.8878274699
-87.78008475,41.85927249
-87.64886411,41.8779603699
-87.90994994,41.81844323
-87.7038878599,41.7086878699
-87.89359665,41.7676124999
-87.7191057299,41.95576184
-87.6500232,41.8766420999
-87.7085581999,41.7516034
-87.59676382,41.8070516
-87.6607120599,41.9340192499
-87.65558901,41.94967342
-87.6037171899,41.7840721999
-87.7606241499,41.6944130999
-87.62413225,41.8671094199
-87.6757437699,41.71288948
-87.65173074,41.94128602
-87.8756163,41.7903969999
-87.86295311,41.8652107599
-87.66304574,41.94893313
-87.57650329,41.71907093
-87.80980207,41.8880834799
-87.68579936,41.91579969
-87.77987441,41.6718688799
-87.7579586899,41.9259536499
-87.6467176299,41.93404488
-87.7569811599,41.9124095999
-87.66083215,41.9238620499
-87.69186129,41.9266817399
-87.6500288099,41.8817727599
-87.7478086499,41.8000120499
-87.64230732,41.8818570199
-87.6326018571,41.8865240707
-87.8166064699,41.68511986
-87.7060473199,41.74873851
-87.62077592,41.8865499899
-87.7506462799,41.72259401
-87.7346877199,41.7280202299
-87.71517389,41.94695405
-87.6277981199,41.8804275199
-87.7413976192,41.7573440457
-87.79925497,41.6899003899
-87.6414577299,41.94513268
-87.63940707,41.9329341999
-87.6439708799,41.87701057
-87.6232114434,41.880643164
-87.7073702999,41.8414197999
-87.68320244,41.9401557699
-87.6281988799,41.8845244999
-87.66963515,41.9488239399
-87.9044875099,41.77359293
-87.6260345,41.89491848
-87.65530024,41.9393957099
-87.7057956099,41.96074788
-87.7764871899,41.92387009
-87.7341167499,41.8390159699
-87.6400006599,41.8931176099
-87.70156962,41.9116024799
-87.672199,41.8967383
-87.6545899799,41.8816174099
-87.6811067799,41.95961683
-87.74582641,41.7243401799
-87.6905518399,41.9530690599
-87.6466816599,41.9529401699
-87.64241121,41.9175570499
-87.9279989099,41.8561319
-87.9205206599,41.87157057
-87.6951059499,41.79775832
-87.63094245,41.88497117
-87.6361960499,41.88997474
-87.83485281,41.7451911799
-87.6803761299,41.9565245499
-87.62055874,41.8869062699
-87.62445565,41.8875346499
-87.6524304999,41.9511670799
-87.8966499999,41.89038458
-87.6744488399,41.67548944
-87.8185022699,41.9017787499
-87.74823666,41.7372377299
-87.6539549999,41.92355483
-87.64927228,41.94057432
-87.6327919999,41.86803143
-87.6566991499,41.9160991199
-87.6464760199,41.9300259099
-87.7230516799,41.95637877
-87.85973606,41.8206978699
-87.86947277,41.82710119
-87.5964277599,41.79091652
-87.6781782999,41.8922505
-87.6875706799,41.6642388499
-87.6294036099,41.8823846299
-87.67411531,41.69656762
-87.63106951,41.8794310999
-87.6165783405,41.8925382106
-87.68046737,41.90131401
-87.67838813,41.71903958
-87.64444622,41.94233218
-87.65677393,41.86998201
-87.7176340799,41.69398591
-87.64765303,41.89200988
-87.66340872,41.8961645199
-87.8855826599,41.8145530099
-87.5902146899,41.78977124
-87.65904269,41.94313305
-87.5981113314,41.7949362573
-87.6290050799,41.89567213
-87.6406498799,41.94368231
-87.8460496299,41.7116210499
-87.64859001,41.9557015299
-87.6495002399,41.9483453599
-87.7054443499,41.9497760599
-87.6531878113,41.8835527329
-87.6631987899,41.91220288
-87.6661094499,41.9614301599
-87.63986194,41.8863264
-87.67735931,41.9341341399
-87.6435986999,41.92674874
-87.5917761799,41.7998138999
-87.624297738,41.884750204
-87.6599009899,41.94164095
-87.6176968216,41.8894253848
-87.6884101699,41.9148560499
-87.7941285499,41.6560426599
-87.62543779,41.8769849999
-87.6803880929,41.8456500689
-87.6657609199,41.9433941699
-87.64016302,41.87676913
-87.8565693799,41.8870912699
-87.93748313,41.90113809
-87.5681165,41.72466423
-87.59575126,41.81271168
-87.62921276,41.89167415
-87.8626289099,41.78694686
-87.9334660199,41.8735609
-87.7568777099,41.70799761
-87.6744109499,41.85222969
-87.6559066699,41.89564759
-87.72772568,41.91669272
-87.7581356099,41.69375277
-87.7177325699,41.7814588299
-87.6354366199,41.8780878199
-87.6254853599,41.89648281
-87.8390459499,41.7606833899
-87.5988018099,41.7859415599
-87.70651786,41.9539979099
-87.7048629199,41.70234476
-87.69924817,41.82180858
-87.79265005,41.8693825499
-87.6522692399,41.8349051499
-87.8973837799,41.8084189599
-87.68385954,41.89072685
-87.62936277,41.87988811
-87.5588798,41.7465878499
-87.78146159,41.8641504699
-87.9424341299,41.8979577599
-87.6257032155,41.880617203
-87.75190761,41.85992366
